"T","U:0","U:1","U:2","kappaEff","p_rgh","rhok","Points:0","Points:1","Points:2"
308.15,0.031772,-0.00042922,0.00018478,1,1.0289,1,2.45,0.21212,0.7
308.56,0.032066,-0.00022268,0.00038609,1,1.0284,1,2.45,0.2,0.68846
308.88,0.05119,-0.00030971,0.0008665,1,1.029,1,2.45,0.2,0.67692
309.13,0.063651,-0.0003443,0.0011571,1,1.03,1,2.45,0.2,0.66539
309.35,0.071812,-0.00036793,0.0011898,1,1.0311,1,2.45,0.2,0.65385
309.53,0.076777,-0.00038439,0.00098118,1,1.0322,1,2.45,0.2,0.64231
309.69,0.079077,-0.00039096,0.00061232,1,1.033,1,2.45,0.2,0.63077
309.83,0.078931,-0.00038509,0.00016485,1,1.0335,1,2.45,0.2,0.61923
309.94,0.076371,-0.00036794,-0.00027192,1,1.0335,1,2.45,0.2,0.60769
310.02,0.071206,-0.00034379,-0.00059217,1,1.0331,1,2.45,0.2,0.59615
310.08,0.062919,-0.00031404,-0.00070747,1,1.0324,1,2.45,0.2,0.58461
310.1,0.050455,-0.00027447,-0.00059272,1,1.0318,1,2.45,0.2,0.57308
310.08,0.031525,-0.00019105,-0.00028271,1,1.0312,1,2.45,0.2,0.56154
310.05,0.020048,-0.00013065,-8.5307e-05,1,1.031,1,2.45,0.2,0.55
309.89,0.031235,-0.00035965,-0.00014196,1,1.0315,1,2.45,0.21212,0.55
307.71,0.050507,-0.00082154,0.0002916,1,1.0304,1,2.45,0.22424,0.7
309.56,0.049755,-0.0006868,-0.00022399,1,1.0327,1,2.45,0.22424,0.55
307.32,0.063107,-0.0009123,0.00034718,1,1.0321,1,2.45,0.23636,0.7
309.24,0.062277,-0.00074723,-0.00027041,1,1.0341,1,2.45,0.23636,0.55
306.95,0.072142,-0.00071292,0.00038811,1,1.0339,1,2.45,0.24848,0.7
308.93,0.071303,-0.00053942,-0.00030986,1,1.0356,1,2.45,0.24848,0.55
306.59,0.078876,-0.00027112,0.00042078,1,1.0353,1,2.45,0.26061,0.7
308.61,0.078061,-0.00010147,-0.00034503,1,1.0368,1,2.45,0.26061,0.55
306.24,0.08403,0.00033655,0.00044823,1,1.0362,1,2.45,0.27273,0.7
308.29,0.083255,0.00049812,-0.00037694,1,1.0375,1,2.45,0.27273,0.55
305.9,0.088054,0.0010444,0.00047146,1,1.0365,1,2.45,0.28485,0.7
307.96,0.087326,0.0011983,-0.00040557,1,1.0377,1,2.45,0.28485,0.55
305.56,0.091247,0.0018035,0.00049101,1,1.0362,1,2.45,0.29697,0.7
307.63,0.090572,0.0019526,-0.00043088,1,1.0373,1,2.45,0.29697,0.55
305.22,0.09382,0.0025803,0.00050712,1,1.0353,1,2.45,0.30909,0.7
307.29,0.0932,0.0027278,-0.0004529,1,1.0363,1,2.45,0.30909,0.55
304.89,0.095923,0.0033526,0.00052019,1,1.0337,1,2.45,0.32121,0.7
306.96,0.095362,0.0035017,-0.00047199,1,1.0348,1,2.45,0.32121,0.55
304.56,0.097674,0.0041064,0.00053073,1,1.0316,1,2.45,0.33333,0.7
306.62,0.097173,0.00426,-0.00048864,1,1.0326,1,2.45,0.33333,0.55
304.24,0.099163,0.0048336,0.00053922,1,1.029,1,2.45,0.34545,0.7
306.28,0.098724,0.0049939,-0.00050337,1,1.03,1,2.45,0.34545,0.55
303.92,0.10046,0.0055295,0.0005462,1,1.0258,1,2.45,0.35758,0.7
305.94,0.10009,0.0056981,-0.00051673,1,1.0268,1,2.45,0.35758,0.55
303.61,0.10164,0.006191,0.00055215,1,1.0221,1,2.45,0.3697,0.7
305.6,0.10133,0.0063687,-0.00052923,1,1.0231,1,2.45,0.3697,0.55
303.29,0.10274,0.0068156,0.0005576,1,1.018,1,2.45,0.38182,0.7
305.26,0.10251,0.0070021,-0.00054137,1,1.019,1,2.45,0.38182,0.55
302.98,0.10383,0.0074005,0.00056307,1,1.0134,1,2.45,0.39394,0.7
304.92,0.10368,0.007594,-0.00055365,1,1.0144,1,2.45,0.39394,0.55
302.67,0.10495,0.0079416,0.00056917,1,1.0084,1,2.45,0.40606,0.7
304.58,0.10488,0.008138,-0.00056659,1,1.0094,1,2.45,0.40606,0.55
302.36,0.10616,0.0084329,0.00057659,1,1.003,1,2.45,0.41818,0.7
304.24,0.10619,0.0086256,-0.00058075,1,1.004,1,2.45,0.41818,0.55
302.06,0.10752,0.0088665,0.00058617,1,0.99723,1,2.45,0.4303,0.7
303.91,0.10765,0.0090446,-0.00059679,1,0.99814,1,2.45,0.4303,0.55
301.76,0.1091,0.0092314,0.00059893,1,0.99101,1,2.45,0.44242,0.7
303.58,0.10934,0.0093791,-0.00061551,1,0.99193,1,2.45,0.44242,0.55
301.47,0.11098,0.0095135,0.00061619,1,0.98441,1,2.45,0.45454,0.7
303.26,0.11135,0.0096085,-0.00063792,1,0.98537,1,2.45,0.45454,0.55
301.18,0.11326,0.0096944,0.00063954,1,0.97744,1,2.45,0.46667,0.7
302.93,0.11377,0.0097064,-0.00066527,1,0.97852,1,2.45,0.46667,0.55
300.9,0.11607,0.0097506,0.00067095,1,0.97008,1,2.45,0.47879,0.7
302.61,0.11673,0.0096404,-0.00069919,1,0.97142,1,2.45,0.47879,0.55
300.62,0.11955,0.0096514,0.00071267,1,0.96235,1,2.45,0.49091,0.7
302.29,0.1204,0.0093707,-0.00074169,1,0.96418,1,2.45,0.49091,0.55
300.35,0.12392,0.0093556,0.00076701,1,0.95423,1,2.45,0.50303,0.7
301.98,0.125,0.0088486,-0.00079509,1,0.95691,1,2.45,0.50303,0.55
300.09,0.12946,0.0088054,0.00083544,1,0.94569,1,2.45,0.51515,0.7
301.67,0.13082,0.0080145,-0.00086172,1,0.94977,1,2.45,0.51515,0.55
299.82,0.13661,0.0079138,0.00091608,1,0.93668,1,2.45,0.52727,0.7
301.37,0.1383,0.0067945,-0.00094296,1,0.94299,1,2.45,0.52727,0.55
299.57,0.14605,0.0065396,0.00099611,1,0.92714,1,2.45,0.53939,0.7
301.07,0.14816,0.0050939,-0.001037,1,0.93689,1,2.45,0.53939,0.55
299.32,0.15908,0.0044402,0.0010305,1,0.91708,1,2.45,0.55151,0.7
300.77,0.16174,0.0027849,-0.001134,1,0.93195,1,2.45,0.55151,0.55
299.07,0.17867,0.0011774,0.00088012,1,0.90655,1,2.45,0.56364,0.7
300.48,0.18207,-0.00031259,-0.0012022,1,0.92888,1,2.45,0.56364,0.55
298.82,0.21332,-0.0044577,-5.8661e-05,1,0.89413,1,2.45,0.57576,0.7
300.19,0.21783,-0.0045828,-0.0011149,1,0.92878,1,2.45,0.57576,0.55
298.55,0.29324,-0.015551,-0.0056023,1,0.88093,1,2.45,0.58788,0.7
299.86,0.29988,-0.0099875,-0.00047585,1,0.93613,1,2.45,0.58788,0.55
298.17,0.51009,-0.030421,-0.031267,1,0.94393,1,2.45,0.6,0.7
299.4,0.52435,-0.016366,-0.0013508,1,0.95538,1,2.45,0.6,0.55
308.48,0.019857,-7.5533e-05,3.954e-05,1,1.0891,1,2.4375,0.2,0.7
308.24,0.031063,-0.00020733,7.0143e-05,1,1.0894,1,2.4375,0.21212,0.7
308.66,0.03133,-9.9302e-05,0.00016735,1,1.0891,1,2.4375,0.2,0.68846
308.99,0.050304,-0.00012552,0.00041345,1,1.0892,1,2.4375,0.2,0.67692
309.26,0.062856,-0.00012754,0.00059953,1,1.0895,1,2.4375,0.2,0.66539
309.48,0.071187,-0.00012673,0.0006603,1,1.09,1,2.4375,0.2,0.65385
309.67,0.076305,-0.00012607,0.00058222,1,1.0906,1,2.4375,0.2,0.64231
309.84,0.078707,-0.00012487,0.0003996,1,1.091,1,2.4375,0.2,0.63077
309.98,0.078608,-0.00012212,0.00016251,1,1.0913,1,2.4375,0.2,0.61923
310.09,0.076025,-0.00011801,-7.0041e-05,1,1.0914,1,2.4375,0.2,0.60769
310.18,0.070767,-0.00011407,-0.00023624,1,1.0913,1,2.4375,0.2,0.59615
310.23,0.062356,-0.00011073,-0.00029219,1,1.0912,1,2.4375,0.2,0.58461
310.25,0.049812,-0.00010513,-0.00023631,1,1.091,1,2.4375,0.2,0.57308
310.22,0.030979,-8.0141e-05,-0.00010508,1,1.0909,1,2.4375,0.2,0.56154
310.2,0.019614,-5.9078e-05,-2.6513e-05,1,1.0908,1,2.4375,0.2,0.55
310.03,0.030715,-0.00016337,-4.6171e-05,1,1.0911,1,2.4375,0.21212,0.55
307.79,0.049677,-0.00039481,0.00011323,1,1.0902,1,2.4375,0.22424,0.7
309.7,0.049182,-0.00030812,-7.3494e-05,1,1.0917,1,2.4375,0.22424,0.55
307.39,0.062354,-0.00041189,0.00013396,1,1.0912,1,2.4375,0.23636,0.7
309.37,0.061801,-0.00030355,-8.7767e-05,1,1.0924,1,2.4375,0.23636,0.55
307.02,0.071513,-0.00023458,0.0001481,1,1.0923,1,2.4375,0.24848,0.7
309.05,0.070949,-0.00011966,-0.00010048,1,1.0933,1,2.4375,0.24848,0.55
306.65,0.078351,0.00012379,0.00015898,1,1.0931,1,2.4375,0.26061,0.7
308.73,0.077801,0.00023612,-0.00011268,1,1.094,1,2.4375,0.26061,0.55
306.3,0.08357,0.00062151,0.00016836,1,1.0936,1,2.4375,0.27273,0.7
308.4,0.083045,0.00072763,-0.00012473,1,1.0943,1,2.4375,0.27273,0.55
305.94,0.08762,0.0012153,0.00017665,1,1.0936,1,2.4375,0.28485,0.7
308.06,0.087127,0.0013151,-0.00013627,1,1.0943,1,2.4375,0.28485,0.55
305.6,0.090811,0.0018679,0.00018385,1,1.0931,1,2.4375,0.29697,0.7
307.72,0.090352,0.0019629,-0.00014689,1,1.0938,1,2.4375,0.29697,0.55
305.26,0.093362,0.0025501,0.00018986,1,1.0921,1,2.4375,0.30909,0.7
307.37,0.092939,0.0026425,-0.00015634,1,1.0927,1,2.4375,0.30909,0.55
304.92,0.095433,0.0032402,0.00019475,1,1.0906,1,2.4375,0.32121,0.7
307.03,0.095047,0.0033322,-0.00016463,1,1.0912,1,2.4375,0.32121,0.55
304.59,0.097144,0.0039228,0.00019863,1,1.0886,1,2.4375,0.33333,0.7
306.69,0.096797,0.0040163,-0.00017188,1,1.0892,1,2.4375,0.33333,0.55
304.26,0.09859,0.0045873,0.00020171,1,1.0861,1,2.4375,0.34545,0.7
306.34,0.098283,0.0046838,-0.0001783,1,1.0867,1,2.4375,0.34545,0.55
303.94,0.099845,0.0052262,0.00020419,1,1.0831,1,2.4375,0.35758,0.7
306,0.09958,0.0053265,-0.0001841,1,1.0837,1,2.4375,0.35758,0.55
303.62,0.10097,0.0058339,0.0002063,1,1.0797,1,2.4375,0.3697,0.7
305.65,0.10075,0.005938,-0.00018951,1,1.0802,1,2.4375,0.3697,0.55
303.3,0.10203,0.0064057,0.00020829,1,1.0758,1,2.4375,0.38182,0.7
305.3,0.10185,0.0065125,-0.00019473,1,1.0764,1,2.4375,0.38182,0.55
302.99,0.10306,0.0069366,0.00021042,1,1.0715,1,2.4375,0.39394,0.7
304.95,0.10293,0.0070434,-0.00019998,1,1.0721,1,2.4375,0.39394,0.55
302.68,0.10412,0.007421,0.00021301,1,1.0669,1,2.4375,0.40606,0.7
304.61,0.10405,0.007523,-0.00020547,1,1.0674,1,2.4375,0.40606,0.55
302.37,0.10526,0.007852,0.00021642,1,1.0619,1,2.4375,0.41818,0.7
304.27,0.10525,0.0079414,-0.00021143,1,1.0624,1,2.4375,0.41818,0.55
302.06,0.10653,0.0082209,0.00022114,1,1.0565,1,2.4375,0.4303,0.7
303.94,0.10658,0.0082858,-0.00021811,1,1.0571,1,2.4375,0.4303,0.55
301.76,0.108,0.0085166,0.00022775,1,1.0509,1,2.4375,0.44242,0.7
303.61,0.10812,0.0085401,-0.00022585,1,1.0514,1,2.4375,0.44242,0.55
301.47,0.10974,0.0087257,0.000237,1,1.0449,1,2.4375,0.45454,0.7
303.28,0.10995,0.0086844,-0.00023508,1,1.0456,1,2.4375,0.45454,0.55
301.18,0.11184,0.0088313,0.00024981,1,1.0387,1,2.4375,0.46667,0.7
302.95,0.11214,0.0086939,-0.00024634,1,1.0395,1,2.4375,0.46667,0.55
300.9,0.11442,0.0088126,0.00026729,1,1.0322,1,2.4375,0.47879,0.7
302.63,0.11483,0.0085392,-0.00026036,1,1.0333,1,2.4375,0.47879,0.55
300.62,0.11762,0.008643,0.00029063,1,1.0254,1,2.4375,0.49091,0.7
302.31,0.11817,0.0081852,-0.00027805,1,1.0272,1,2.4375,0.49091,0.55
300.35,0.12165,0.0082882,0.00032084,1,1.0185,1,2.4375,0.50303,0.7
302,0.12235,0.0075912,-0.00030041,1,1.0212,1,2.4375,0.50303,0.55
300.09,0.12676,0.0077008,0.00035798,1,1.0113,1,2.4375,0.51515,0.7
301.69,0.12766,0.00671,-0.0003283,1,1.0155,1,2.4375,0.51515,0.55
299.83,0.13338,0.0068108,0.0003988,1,1.0038,1,2.4375,0.52727,0.7
301.39,0.13454,0.0054868,-0.00036168,1,1.0104,1,2.4375,0.52727,0.55
299.57,0.14217,0.0055037,0.00042987,1,0.996,1,2.4375,0.53939,0.7
301.09,0.14367,0.0038569,-0.00039792,1,1.0063,1,2.4375,0.53939,0.55
299.33,0.15444,0.0035801,0.00040766,1,0.98789,1,2.4375,0.55151,0.7
300.8,0.15638,0.0017378,-0.00042789,1,1.0034,1,2.4375,0.55151,0.55
299.08,0.17312,0.00067066,0.00020032,1,0.9794,1,2.4375,0.56364,0.7
300.51,0.17569,-0.00098439,-0.00042469,1,1.0026,1,2.4375,0.56364,0.55
298.83,0.20664,-0.0043314,-0.00077675,1,0.96874,1,2.4375,0.57576,0.7
300.22,0.21015,-0.0046047,-0.00026907,1,1.0043,1,2.4375,0.57576,0.55
298.57,0.28462,-0.014607,-0.0063968,1,0.95585,1,2.4375,0.58788,0.7
299.89,0.29,-0.0092453,0.0005749,1,1.0119,1,2.4375,0.58788,0.55
298.18,0.4959,-0.028019,-0.03329,1,1.0221,1,2.4375,0.6,0.7
299.43,0.50826,-0.014176,0.0015474,1,1.036,1,2.4375,0.6,0.55
308.59,0.019609,-3.6858e-05,8.5808e-06,1,1.1486,1,2.425,0.2,0.7
308.34,0.030759,-9.0915e-05,2.1523e-05,1,1.1488,1,2.425,0.21212,0.7
308.78,0.031011,-4.2279e-05,6.0543e-05,1,1.1485,1,2.425,0.2,0.68846
309.11,0.049927,-4.2988e-05,0.00017489,1,1.1484,1,2.425,0.2,0.67692
309.38,0.062552,-3.2866e-05,0.00028369,1,1.1484,1,2.425,0.2,0.66539
309.62,0.071004,-2.3386e-05,0.00034127,1,1.1485,1,2.425,0.2,0.65385
309.82,0.076237,-1.6803e-05,0.00032808,1,1.1488,1,2.425,0.2,0.64231
309.99,0.078719,-1.3034e-05,0.00025424,1,1.149,1,2.425,0.2,0.63077
310.13,0.078651,-1.1609e-05,0.00014546,1,1.1492,1,2.425,0.2,0.61923
310.25,0.076045,-1.2546e-05,3.4993e-05,1,1.1493,1,2.425,0.2,0.60769
310.34,0.070715,-1.6388e-05,-4.4669e-05,1,1.1494,1,2.425,0.2,0.59615
310.39,0.062211,-2.31e-05,-7.4259e-05,1,1.1495,1,2.425,0.2,0.58461
310.41,0.049599,-3.0666e-05,-5.8833e-05,1,1.1496,1,2.425,0.2,0.57308
310.38,0.030781,-3.0219e-05,-2.1895e-05,1,1.1497,1,2.425,0.2,0.56154
310.36,0.019453,-2.6182e-05,-1.4801e-06,1,1.1497,1,2.425,0.2,0.55
310.18,0.030533,-6.2524e-05,-7.3923e-06,1,1.1498,1,2.425,0.21212,0.55
307.89,0.04934,-0.00015055,4.0137e-05,1,1.1492,1,2.425,0.22424,0.7
309.84,0.049013,-9.4082e-05,-1.5608e-05,1,1.1501,1,2.425,0.22424,0.55
307.48,0.062094,-9.7119e-05,4.921e-05,1,1.1498,1,2.425,0.23636,0.7
309.51,0.061725,-2.5758e-05,-2.0055e-05,1,1.1506,1,2.425,0.23636,0.55
307.1,0.071367,9.241e-05,5.4731e-05,1,1.1504,1,2.425,0.24848,0.7
309.17,0.070988,0.00016852,-2.4341e-05,1,1.1511,1,2.425,0.24848,0.55
306.72,0.078313,0.00041609,5.8604e-05,1,1.1509,1,2.425,0.26061,0.7
308.84,0.077941,0.00049054,-2.8914e-05,1,1.1514,1,2.425,0.26061,0.55
306.36,0.083614,0.00085161,6.1966e-05,1,1.151,1,2.425,0.27273,0.7
308.51,0.083258,0.00092167,-3.3921e-05,1,1.1515,1,2.425,0.27273,0.55
306,0.087718,0.0013713,6.5052e-05,1,1.1509,1,2.425,0.28485,0.7
308.16,0.087382,0.0014366,-3.9037e-05,1,1.1512,1,2.425,0.28485,0.55
305.64,0.090936,0.001948,6.7801e-05,1,1.1502,1,2.425,0.29697,0.7
307.81,0.090623,0.0020095,-4.3924e-05,1,1.1506,1,2.425,0.29697,0.55
305.29,0.093494,0.002558,7.0116e-05,1,1.1492,1,2.425,0.30909,0.7
307.46,0.093204,0.0026172,-4.8362e-05,1,1.1495,1,2.425,0.30909,0.55
304.95,0.095557,0.0031821,7.1969e-05,1,1.1477,1,2.425,0.32121,0.7
307.11,0.095292,0.0032403,-5.2277e-05,1,1.148,1,2.425,0.32121,0.55
304.61,0.09725,0.0038053,7.339e-05,1,1.1457,1,2.425,0.33333,0.7
306.75,0.09701,0.0038638,-5.5691e-05,1,1.146,1,2.425,0.33333,0.55
304.28,0.09867,0.0044161,7.4456e-05,1,1.1433,1,2.425,0.34545,0.7
306.4,0.098455,0.0044758,-5.8679e-05,1,1.1436,1,2.425,0.34545,0.55
303.96,0.099893,0.0050056,7.5271e-05,1,1.1405,1,2.425,0.35758,0.7
306.05,0.099705,0.0050667,-6.1338e-05,1,1.1408,1,2.425,0.35758,0.55
303.64,0.10098,0.0055667,7.5954e-05,1,1.1372,1,2.425,0.3697,0.7
305.7,0.10082,0.0056286,-6.3767e-05,1,1.1376,1,2.425,0.3697,0.55
303.32,0.102,0.0060929,7.6643e-05,1,1.1336,1,2.425,0.38182,0.7
305.34,0.10187,0.006154,-6.606e-05,1,1.1339,1,2.425,0.38182,0.55
303,0.10298,0.0065781,7.7498e-05,1,1.1296,1,2.425,0.39394,0.7
304.99,0.10288,0.006635,-6.83e-05,1,1.1299,1,2.425,0.39394,0.55
302.68,0.10398,0.0070156,7.8713e-05,1,1.1253,1,2.425,0.40606,0.7
304.65,0.10392,0.0070628,-7.0562e-05,1,1.1256,1,2.425,0.40606,0.55
302.37,0.10505,0.0073977,8.053e-05,1,1.1207,1,2.425,0.41818,0.7
304.3,0.10502,0.0074267,-7.2925e-05,1,1.1209,1,2.425,0.41818,0.55
302.06,0.10624,0.0077155,8.3259e-05,1,1.1157,1,2.425,0.4303,0.7
303.96,0.10625,0.0077137,-7.5477e-05,1,1.116,1,2.425,0.4303,0.55
301.76,0.1076,0.0079583,8.7295e-05,1,1.1105,1,2.425,0.44242,0.7
303.63,0.10767,0.0079079,-7.8331e-05,1,1.1109,1,2.425,0.44242,0.55
301.47,0.10922,0.0081135,9.3137e-05,1,1.1051,1,2.425,0.45454,0.7
303.3,0.10933,0.0079904,-8.1645e-05,1,1.1056,1,2.425,0.45454,0.55
301.18,0.11117,0.0081659,0.00010139,1,1.0995,1,2.425,0.46667,0.7
302.97,0.11135,0.0079383,-8.5646e-05,1,1.1001,1,2.425,0.46667,0.55
300.9,0.11356,0.0080973,0.00011277,1,1.0937,1,2.425,0.47879,0.7
302.65,0.11381,0.0077251,-9.065e-05,1,1.0947,1,2.425,0.47879,0.55
300.62,0.11653,0.0078854,0.00012798,1,1.0878,1,2.425,0.49091,0.7
302.33,0.11687,0.0073205,-9.7071e-05,1,1.0895,1,2.425,0.49091,0.55
300.35,0.12026,0.0075016,0.00014747,1,1.0818,1,2.425,0.50303,0.7
302.02,0.12073,0.0066906,-0.00010536,1,1.0844,1,2.425,0.50303,0.55
300.09,0.12504,0.0069071,0.00017073,1,1.0756,1,2.425,0.51515,0.7
301.71,0.12566,0.005798,-0.00011579,1,1.0799,1,2.425,0.51515,0.55
299.83,0.13125,0.0060441,0.00019415,1,1.0693,1,2.425,0.52727,0.7
301.41,0.13208,0.004602,-0.00012791,1,1.0761,1,2.425,0.52727,0.55
299.58,0.13958,0.004816,0.0002045,1,1.0627,1,2.425,0.53939,0.7
301.12,0.14067,0.0030571,-0.00013911,1,1.0733,1,2.425,0.53939,0.55
299.33,0.15129,0.0030498,0.00015985,1,1.0559,1,2.425,0.55151,0.7
300.83,0.15277,0.0011061,-0.00014099,1,1.0719,1,2.425,0.55151,0.55
299.08,0.16933,0.00041198,-6.6554e-05,1,1.0488,1,2.425,0.56364,0.7
300.54,0.17134,-0.0013324,-0.00010945,1,1.0724,1,2.425,0.56364,0.55
298.84,0.202,-0.0041545,-0.0010468,1,1.0392,1,2.425,0.57576,0.7
300.24,0.20483,-0.0045112,7.1887e-05,1,1.0752,1,2.425,0.57576,0.55
298.57,0.27839,-0.013886,-0.0066708,1,1.0266,1,2.425,0.58788,0.7
299.91,0.28291,-0.0086641,0.001018,1,1.0829,1,2.425,0.58788,0.55
298.19,0.4852,-0.026407,-0.034166,1,1.0944,1,2.425,0.6,0.7
299.45,0.49612,-0.012742,0.0030615,1,1.1098,1,2.425,0.6,0.55
308.7,0.019525,-1.8178e-05,-5.8179e-06,1,1.2076,1,2.4125,0.2,0.7
308.45,0.030665,-2.9727e-05,-2.3081e-07,1,1.2077,1,2.4125,0.21212,0.7
308.89,0.030909,-1.5064e-05,7.097e-06,1,1.2075,1,2.4125,0.2,0.68846
309.24,0.049827,-4.21e-06,4.847e-05,1,1.2073,1,2.4125,0.2,0.67692
309.53,0.062512,1.0755e-05,0.00010636,1,1.2071,1,2.4125,0.2,0.66539
309.77,0.071053,2.3301e-05,0.00015289,1,1.207,1,2.4125,0.2,0.65385
309.98,0.076369,3.1856e-05,0.00017036,1,1.207,1,2.4125,0.2,0.64231
310.15,0.078908,3.6388e-05,0.00015721,1,1.2071,1,2.4125,0.2,0.63077
310.3,0.078862,3.716e-05,0.00012316,1,1.2072,1,2.4125,0.2,0.61923
310.42,0.076237,3.4198e-05,8.345e-05,1,1.2074,1,2.4125,0.2,0.60769
310.52,0.070856,2.7298e-05,5.231e-05,1,1.2076,1,2.4125,0.2,0.59615
310.57,0.062282,1.6587e-05,3.5806e-05,1,1.2078,1,2.4125,0.2,0.58461
310.59,0.049608,3.4359e-06,2.8055e-05,1,1.208,1,2.4125,0.2,0.57308
310.56,0.030758,-7.299e-06,1.732e-05,1,1.2082,1,2.4125,0.2,0.56154
310.53,0.019425,-1.1129e-05,9.7873e-06,1,1.2083,1,2.4125,0.2,0.55
310.35,0.030517,-1.1143e-05,8.8027e-06,1,1.2084,1,2.4125,0.21212,0.55
307.99,0.049262,-1.215e-05,8.7779e-06,1,1.208,1,2.4125,0.22424,0.7
310,0.049046,2.4913e-05,6.7394e-06,1,1.2086,1,2.4125,0.22424,0.55
307.57,0.062087,9.5672e-05,1.4273e-05,1,1.2084,1,2.4125,0.23636,0.7
309.65,0.061841,0.00014277,4.5176e-06,1,1.2089,1,2.4125,0.23636,0.55
307.18,0.071455,0.00030667,1.752e-05,1,1.2088,1,2.4125,0.24848,0.7
309.31,0.071201,0.00035706,2.2436e-06,1,1.2091,1,2.4125,0.24848,0.55
306.8,0.078493,0.00062007,1.9552e-05,1,1.209,1,2.4125,0.26061,0.7
308.96,0.078243,0.00066942,-1.5736e-07,1,1.2092,1,2.4125,0.26061,0.55
306.42,0.083871,0.0010227,2.1141e-05,1,1.2089,1,2.4125,0.27273,0.7
308.62,0.08363,0.001069,-2.7772e-06,1,1.2091,1,2.4125,0.27273,0.55
306.05,0.088031,0.0014961,2.2521e-05,1,1.2085,1,2.4125,0.28485,0.7
308.27,0.087804,0.0015391,-5.4662e-06,1,1.2088,1,2.4125,0.28485,0.55
305.69,0.091286,0.0020205,2.3719e-05,1,1.2078,1,2.4125,0.29697,0.7
307.91,0.091073,0.0020608,-8.0496e-06,1,1.208,1,2.4125,0.29697,0.55
305.34,0.093862,0.0025774,2.4698e-05,1,1.2067,1,2.4125,0.30909,0.7
307.55,0.093664,0.0026158,-1.0395e-05,1,1.2069,1,2.4125,0.30909,0.55
304.98,0.095928,0.0031502,2.5441e-05,1,1.2052,1,2.4125,0.32121,0.7
307.19,0.095747,0.0031877,-1.2444e-05,1,1.2054,1,2.4125,0.32121,0.55
304.64,0.097613,0.0037254,2.5963e-05,1,1.2033,1,2.4125,0.33333,0.7
306.82,0.097447,0.0037627,-1.4197e-05,1,1.2035,1,2.4125,0.33333,0.55
304.31,0.099014,0.0042915,2.6303e-05,1,1.201,1,2.4125,0.34545,0.7
306.46,0.098866,0.0043291,-1.5688e-05,1,1.2012,1,2.4125,0.34545,0.55
303.98,0.10021,0.0048393,2.6523e-05,1,1.1983,1,2.4125,0.35758,0.7
306.1,0.10008,0.004877,-1.696e-05,1,1.1985,1,2.4125,0.35758,0.55
303.65,0.10127,0.0053607,2.6701e-05,1,1.1952,1,2.4125,0.3697,0.7
305.74,0.10116,0.0053975,-1.806e-05,1,1.1954,1,2.4125,0.3697,0.55
303.33,0.10224,0.0058486,2.6929e-05,1,1.1918,1,2.4125,0.38182,0.7
305.39,0.10215,0.0058822,-1.9024e-05,1,1.192,1,2.4125,0.38182,0.55
303.01,0.10318,0.0062958,2.732e-05,1,1.1881,1,2.4125,0.39394,0.7
305.03,0.1031,0.0063226,-1.9878e-05,1,1.1882,1,2.4125,0.39394,0.55
302.69,0.10412,0.006695,2.8016e-05,1,1.184,1,2.4125,0.40606,0.7
304.68,0.10407,0.006709,-2.0633e-05,1,1.1842,1,2.4125,0.40606,0.55
302.38,0.10512,0.0070384,2.9198e-05,1,1.1797,1,2.4125,0.41818,0.7
304.33,0.10509,0.0070304,-2.1294e-05,1,1.1798,1,2.4125,0.41818,0.55
302.07,0.10623,0.0073169,3.1101e-05,1,1.1752,1,2.4125,0.4303,0.7
303.99,0.10623,0.0072739,-2.1862e-05,1,1.1753,1,2.4125,0.4303,0.55
301.76,0.1075,0.0075206,3.4021e-05,1,1.1704,1,2.4125,0.44242,0.7
303.65,0.10753,0.0074243,-2.2344e-05,1,1.1706,1,2.4125,0.44242,0.55
301.47,0.109,0.0076377,3.8334e-05,1,1.1655,1,2.4125,0.45454,0.7
303.32,0.10906,0.0074636,-2.2764e-05,1,1.1658,1,2.4125,0.45454,0.55
301.18,0.1108,0.0076549,4.4489e-05,1,1.1604,1,2.4125,0.46667,0.7
302.99,0.11091,0.0073709,-2.3184e-05,1,1.1609,1,2.4125,0.46667,0.55
300.9,0.11302,0.0075565,5.2992e-05,1,1.1552,1,2.4125,0.47879,0.7
302.67,0.11318,0.0071228,-2.3719e-05,1,1.1561,1,2.4125,0.47879,0.55
300.62,0.11579,0.0073238,6.4323e-05,1,1.15,1,2.4125,0.49091,0.7
302.35,0.11602,0.006693,-2.4554e-05,1,1.1515,1,2.4125,0.49091,0.55
300.35,0.11929,0.0069332,7.8688e-05,1,1.1446,1,2.4125,0.50303,0.7
302.04,0.11961,0.0060532,-2.5903e-05,1,1.1473,1,2.4125,0.50303,0.55
300.09,0.12379,0.0063523,9.5353e-05,1,1.1393,1,2.4125,0.51515,0.7
301.73,0.12422,0.0051737,-2.7851e-05,1,1.1436,1,2.4125,0.51515,0.55
299.83,0.12967,0.0055324,0.00011071,1,1.1338,1,2.4125,0.52727,0.7
301.43,0.13028,0.0040236,-2.9877e-05,1,1.1407,1,2.4125,0.52727,0.55
299.58,0.13762,0.0043891,0.00011198,1,1.1282,1,2.4125,0.53939,0.7
301.13,0.13846,0.00257,-2.9641e-05,1,1.1389,1,2.4125,0.53939,0.55
299.33,0.14891,0.0027655,5.865e-05,1,1.1223,1,2.4125,0.55151,0.7
